DU-93-W-210
     1           0.002502
     0.99453995  0.004239
     0.98765396  0.006252
     0.978881    0.008702
     0.96832001  0.011579
     0.95649803  0.014729
     0.94395294  0.018019
     0.93106499  0.021353
     0.91796097  0.02471
     0.90477798  0.028065
     0.891576    0.031397
     0.87830101  0.034722
     0.86498199  0.038043
     0.85164299  0.041354
     0.83832504  0.044648
     0.82505104  0.047909
     0.81177101  0.051152
     0.79854797  0.054354
     0.785298    0.057535
     0.77207497  0.060685
     0.75887802  0.063798
     0.74567101  0.066879
     0.73243103  0.069936
     0.71916595  0.072974
     0.70591599  0.075982
     0.69272202  0.078948
     0.67957001  0.08186601
     0.666455    0.084734
     0.653358    0.087554
     0.64030197  0.090319
     0.627328    0.093015
     0.61440598  0.095637
     0.60152401  0.09818501
     0.58869499  0.100652
     0.575886    0.10304
     0.56314098  0.10533999
     0.550471    0.10754
     0.53783901  0.109641
     0.525275    0.111637
     0.51279598  0.113517
     0.50043499  0.11527
     0.48819199  0.116883
     0.47604298  0.118352
     0.463969    0.119672
     0.45192902  0.120843
     0.43992199  0.12186601
     0.42797398  0.122738
     0.41609497  0.123448
     0.40423798  0.123999
     0.39244602  0.124388
     0.38071297  0.124608
     0.36900799  0.124659
     0.35732498  0.124537
     0.34562901  0.124243
     0.33392502  0.123779
     0.322187    0.123147
     0.31046501  0.122351
     0.298755    0.12139
     0.287076    0.12026401
     0.27539501  0.118969
     0.263736    0.117511
     0.25210199  0.115888
     0.24051498  0.11410501
     0.228964    0.112156
     0.21745399  0.110044
     0.20601501  0.107774
     0.19464401  0.105342
     0.183361    0.102751
     0.17216801  0.099998
     0.161092    0.09709
     0.15015     0.094025
     0.139347    0.09080299
     0.12871901  0.087429
     0.118278    0.083903
     0.108049    0.08023
     0.098069    0.076417
     0.088363    0.07247
     0.078978    0.068404
     0.069954    0.064233
     0.061344    0.05998
     0.053215    0.055683
     0.045642    0.051388
     0.038681    0.047147
     0.032412    0.043039
     0.026881    0.039144
     0.022114    0.035528
     0.018068    0.032186
     0.014637    0.02906
     0.011719    0.026104
     0.009234    0.023292
     0.007124    0.020608
     0.005342    0.018029
     0.003855    0.015546
     0.002649    0.01313
     0.001715    0.010757
     0.001034    0.008409
     0.000559    0.00609
     0.000237    0.003822
     0.000047    0.001628
     0.000005    -0.000488
     0.000138    -0.002577
     0.000491    -0.004675
     0.001072    -0.006777
     0.001876    -0.008887
     0.002908    -0.011007
     0.004192    -0.013137
     0.005749    -0.015295
     0.007607    -0.017499
     0.009803    -0.019785
     0.012381    -0.022185
     0.015402    -0.024733
     0.018923    -0.027448
     0.022998    -0.030327
     0.027672    -0.03334
     0.03299     -0.03646
     0.038986    -0.039653
     0.045697    -0.042901
     0.053124    -0.046179
     0.061251    -0.049459
     0.070026    -0.052714
     0.079352    -0.055905
     0.089144    -0.059003
     0.09927199  -0.061971
     0.10965301  -0.064784
     0.120242    -0.067429
     0.13102099  -0.069906
     0.14196099  -0.072214
     0.153035    -0.074349
     0.16423801  -0.076314
     0.17554399  -0.07811
     0.186919    -0.079732
     0.19839201  -0.081182
     0.20996901  -0.082471
     0.221605    -0.083594
     0.233318    -0.084555
     0.24508301  -0.085359
     0.25686401  -0.086
     0.26868999  -0.086479
     0.280557    -0.0868
     0.29245701  -0.086966
     0.30436998  -0.086975
     0.31632     -0.086828
     0.328312    -0.08652801
     0.340354    -0.086076
     0.35245201  -0.08547999
     0.364557    -0.084741
     0.37670002  -0.08386001
     0.388853    -0.08284101
     0.40100399  -0.081687
     0.41312901  -0.080399
     0.42523102  -0.078975
     0.43733299  -0.07741
     0.449445    -0.075707
     0.461562    -0.073868
     0.47373001  -0.071885
     0.485966    -0.069765
     0.49822502  -0.067521
     0.51055401  -0.065144
     0.52296196  -0.062643
     0.53544201  -0.060024
     0.54799198  -0.057297
     0.56061501  -0.054464
     0.57332497  -0.051532
     0.586115    -0.048509
     0.599002    -0.045399
     0.61200203  -0.042209
     0.62512501  -0.038947
     0.638367    -0.035631
     0.65164001  -0.032297
     0.664804    -0.029006
     0.677827    -0.025785
     0.69067696  -0.022656
     0.70334     -0.019642
     0.71585999  -0.016745
     0.72818604  -0.013991
     0.74036201  -0.011386
     0.75240204  -0.008935
     0.76425598  -0.006661
     0.77600502  -0.004563
     0.78763199  -0.002646
     0.79916     -0.000917
     0.810606    0.00062
     0.82201996  0.00197
     0.83337898  0.003129
     0.84469902  0.004094
     0.85597801  0.004864
     0.86721298  0.005436
     0.87842201  0.005807
     0.88962105  0.005979
     0.90078094  0.005952
     0.91193596  0.005717
     0.92314301  0.005279
     0.93439796  0.004641
     0.94571297  0.00381
     0.956978    0.002812
     0.96793098  0.001684
     0.978116    0.0005
     0.98699699  -0.000643
     0.99426102  -0.001658
     1           -0.002498
